iter	posterior	log.lik	prior mean	prior var	mean.bm.sig	mean.bm.the	var.ou.sv	var.ou.sig	var.ou.the0	var.ou.the1	Anolis_ahli_m	Anolis_allogus_m	Anolis_armouri_m	Anolis_cybotes_m	Anolis_homolechis_m	Anolis_jubar_m	Anolis_longitibialis_m	Anolis_marcanoi_m	Anolis_mestrei_m	Anolis_ophiolepis_m	Anolis_quadriocellifer_m	Anolis_rubribarbus_m	Anolis_sagrei_m	Anolis_shrevei_m	Anolis_strahmi_m	Anolis_whitemani_m	Anolis_ahli_v	Anolis_allogus_v	Anolis_armouri_v	Anolis_cybotes_v	Anolis_homolechis_v	Anolis_jubar_v	Anolis_longitibialis_v	Anolis_marcanoi_v	Anolis_mestrei_v	Anolis_ophiolepis_v	Anolis_quadriocellifer_v	Anolis_rubribarbus_v	Anolis_sagrei_v	Anolis_shrevei_v	Anolis_strahmi_v	Anolis_whitemani_v	acc	temperature 
1470	-3439.15045763242	-3369.55971602543	-52.2634050689433	-12.8964789122148	2.05157537230264	59.0834127812061	3.94287980439263	26566092.9908284	4.22717181005406	2.90148782238237	51.7926519597531	52.8276097876362	56.4258577808048	58.7746	50.134197761194	49.6256063162114	68.393462758572	55.6256981075813	45.8093789318001	35.1130185935822	46.4719340656143	55.5230826636707	50.1287378640777	51.3304263810566	65.296875	53.6057210080593	27.0391940216749	23.6969276950077	19.1941570535808	48.70231890301	20.187161807186	11.5625257299732	14.9201251472835	22.5653979244558	34.6497043845364	7.72244450913728	24.656386456593	18.586112902211	19.6150847407057	7.31709047941861	55.2405495833333	31.713962602447	0.30952380952381	1 
1480	-3439.23684706965	-3369.55971602543	-52.5050055882184	-12.8283711900493	1.43858436018446	59.0834127812061	3.94287980439263	49408509.7680727	4.22717181005406	2.90148782238237	51.7926519597531	52.8276097876362	56.4258577808048	58.7746	50.134197761194	49.6256063162114	68.393462758572	55.6256981075813	45.8093789318001	35.1130185935822	46.4719340656143	55.5230826636707	50.1287378640777	51.3304263810566	65.296875	53.6057210080593	27.0391940216749	23.6969276950077	19.1941570535808	48.70231890301	20.187161807186	11.5625257299732	14.9201251472835	22.5653979244558	34.6497043845364	7.72244450913728	24.656386456593	18.586112902211	19.6150847407057	7.31709047941861	55.2405495833333	31.713962602447	0.308783783783784	1 
1490	-3440.91187649435	-3369.97182787505	-52.8387401341165	-13.5542851438533	2.78527289090638	59.0834127812061	3.94287980439263	66202077.9153901	4.22717181005406	2.90148782238237	51.7926519597531	52.8276097876362	56.4258577808048	58.7746	50.134197761194	49.6256063162114	68.393462758572	55.6256981075813	45.0040694300969	35.1130185935822	46.4719340656143	55.5230826636707	50.1287378640777	51.3304263810566	65.296875	53.6057210080593	27.0391940216749	23.6969276950077	19.1941570535808	48.70231890301	20.187161807186	11.5625257299732	14.9201251472835	22.5653979244558	39.658821386671	7.72244450913728	24.656386456593	18.586112902211	19.6150847407057	7.31709047941861	55.2405495833333	31.713962602447	0.31006711409396	1 
1500	-3441.41586907934	-3371.54083836681	-52.5459959024876	-12.7820114687181	2.78527289090638	56.4364322760808	3.94287980439263	43606720.2840109	4.22717181005406	2.90148782238237	51.7926519597531	52.8276097876362	56.4258577808048	58.7746	50.134197761194	49.6256063162114	68.393462758572	55.6256981075813	45.0040694300969	34.636198583195	46.4719340656143	53.6088022305862	50.1287378640777	51.3304263810566	65.296875	53.6057210080593	27.0391940216749	23.6969276950077	19.1941570535808	48.70231890301	20.187161807186	11.5625257299732	14.9201251472835	22.5653979244558	39.658821386671	10.8577516953505	24.656386456593	18.2798915738035	19.6150847407057	7.31709047941861	55.2405495833333	31.713962602447	0.311333333333333	1 
1510	-3441.03040372327	-3371.76644772119	-51.4252606109903	-13.4593814958057	1.69981137910475	56.4364322760808	3.94287980439263	87195073.4752874	4.22717181005406	2.90148782238237	51.7926519597531	52.8276097876362	56.4258577808048	58.7746	50.134197761194	49.6256063162114	68.393462758572	55.6256981075813	45.0040694300969	34.636198583195	46.4719340656143	53.6088022305862	50.1287378640777	51.3304263810566	65.296875	59.2049238141541	27.0391940216749	23.6969276950077	19.1941570535808	48.70231890301	20.187161807186	11.5625257299732	14.9201251472835	22.5653979244558	39.658821386671	10.8577516953505	24.656386456593	18.2798915738035	19.6150847407057	7.31709047941861	55.2405495833333	22.1035612979476	0.311258278145695	1 
1520	-3441.13887745816	-3371.76644772119	-51.5337343458818	-13.4593814958057	1.69981137910475	57.2579664921254	3.94287980439263	87195073.4752874	4.22717181005406	2.90148782238237	51.7926519597531	52.8276097876362	56.4258577808048	58.7746	50.134197761194	49.6256063162114	68.393462758572	55.6256981075813	45.0040694300969	34.636198583195	46.4719340656143	53.6088022305862	50.1287378640777	51.3304263810566	65.296875	59.2049238141541	27.0391940216749	23.6969276950077	19.1941570535808	48.70231890301	20.187161807186	11.5625257299732	14.9201251472835	22.5653979244558	39.658821386671	10.8577516953505	24.656386456593	18.2798915738035	19.6150847407057	7.31709047941861	55.2405495833333	22.1035612979476	0.309868421052632	1 
1530	-3441.13887745816	-3371.76644772119	-51.5337343458818	-13.4593814958057	1.69981137910475	57.2579664921254	3.94287980439263	87195073.4752874	4.22717181005406	2.90148782238237	51.7926519597531	52.8276097876362	56.4258577808048	58.7746	50.134197761194	49.6256063162114	68.393462758572	55.6256981075813	45.0040694300969	34.636198583195	46.4719340656143	53.6088022305862	50.1287378640777	51.3304263810566	65.296875	59.2049238141541	27.0391940216749	23.6969276950077	19.1941570535808	48.70231890301	20.187161807186	11.5625257299732	14.9201251472835	22.5653979244558	39.658821386671	10.8577516953505	24.656386456593	18.2798915738035	19.6150847407057	7.31709047941861	55.2405495833333	22.1035612979476	0.307843137254902	1 
1540	-3440.55806092819	-3371.76644772119	-51.5337343458818	-12.878564965833	1.69981137910475	57.2579664921254	3.94287980439263	70367015.3568304	4.22717181005406	2.90148782238237	51.7926519597531	52.8276097876362	56.4258577808048	58.7746	50.134197761194	49.6256063162114	68.393462758572	55.6256981075813	45.0040694300969	34.636198583195	46.4719340656143	53.6088022305862	50.1287378640777	51.3304263810566	65.296875	59.2049238141541	27.0391940216749	23.6969276950077	19.1941570535808	48.70231890301	20.187161807186	11.5625257299732	14.9201251472835	22.5653979244558	39.658821386671	10.8577516953505	24.656386456593	18.2798915738035	19.6150847407057	7.31709047941861	55.2405495833333	22.1035612979476	0.306493506493506	1 
1550	-3440.64599135275	-3371.76644772119	-51.4085212269468	-13.0917085093302	1.69981137910475	56.2850963317784	3.94287980439263	77053108.5724868	4.22717181005406	2.90148782238237	51.7926519597531	52.8276097876362	56.4258577808048	58.7746	50.134197761194	49.6256063162114	68.393462758572	55.6256981075813	45.0040694300969	34.636198583195	46.4719340656143	53.6088022305862	50.1287378640777	51.3304263810566	65.296875	59.2049238141541	27.0391940216749	23.6969276950077	19.1941570535808	48.70231890301	20.187161807186	11.5625257299732	14.9201251472835	22.5653979244558	39.658821386671	10.8577516953505	24.656386456593	18.2798915738035	19.6150847407057	7.31709047941861	55.2405495833333	22.1035612979476	0.306451612903226	1 
1560	-3439.4573396804	-3370.12397536	-51.4194164903523	-13.5346339347615	1.69981137910475	56.2850963317784	3.94287980439263	77053108.5724868	4.22717181005406	2.90148782238237	51.7926519597531	53.1583127420964	56.9376501989618	58.7746	50.134197761194	49.6256063162114	68.393462758572	55.6256981075813	45.0040694300969	34.636198583195	46.4719340656143	53.6088022305862	50.1287378640777	51.3304263810566	65.296875	59.2049238141541	27.0391940216749	26.3434271240373	23.810163208483	48.70231890301	20.187161807186	11.5625257299732	14.9201251472835	22.5653979244558	39.658821386671	10.8577516953505	24.656386456593	18.2798915738035	19.6150847407057	7.31709047941861	55.2405495833333	22.1035612979476	0.305769230769231	1 
1570	-3439.64512611749	-3370.12397536	-51.5664769137711	-13.5346339347615	1.97964041038876	56.72589128682	3.94287980439263	77053108.5724868	4.22717181005406	2.90148782238237	51.7926519597531	53.1583127420964	56.9376501989618	58.7746	50.134197761194	49.6256063162114	68.393462758572	55.6256981075813	45.0040694300969	34.636198583195	46.4719340656143	53.6088022305862	50.1287378640777	51.3304263810566	65.296875	59.2049238141541	27.0391940216749	26.3434271240373	23.810163208483	48.70231890301	20.187161807186	11.5625257299732	14.9201251472835	22.5653979244558	39.658821386671	10.8577516953505	24.656386456593	18.2798915738035	19.6150847407057	7.31709047941861	55.2405495833333	22.1035612979476	0.305095541401274	1 
1580	-3439.12246363041	-3370.12397536	-51.5664769137711	-13.0119714476846	1.97964041038876	56.72589128682	3.94287980439263	60990099.7965424	4.22717181005406	2.90148782238237	51.7926519597531	53.1583127420964	56.9376501989618	58.7746	50.134197761194	49.6256063162114	68.393462758572	55.6256981075813	45.0040694300969	34.636198583195	46.4719340656143	53.6088022305862	50.1287378640777	51.3304263810566	65.296875	59.2049238141541	27.0391940216749	26.3434271240373	23.810163208483	48.70231890301	20.187161807186	11.5625257299732	14.9201251472835	22.5653979244558	39.658821386671	10.8577516953505	24.656386456593	18.2798915738035	19.6150847407057	7.31709047941861	55.2405495833333	22.1035612979476	0.30379746835443	1 
1590	-3438.515425194	-3370.12397536	-51.4203747075507	-12.5510352174979	1.97964041038876	53.4040452331725	3.94287980439263	36400453.7017443	4.22717181005406	2.90148782238237	51.7926519597531	53.1583127420964	56.9376501989618	58.7746	50.134197761194	49.6256063162114	68.393462758572	55.6256981075813	45.0040694300969	34.636198583195	46.4719340656143	53.6088022305862	50.1287378640777	51.3304263810566	65.296875	59.2049238141541	27.0391940216749	26.3434271240373	23.810163208483	48.70231890301	20.187161807186	11.5625257299732	14.9201251472835	22.5653979244558	39.658821386671	10.8577516953505	24.656386456593	18.2798915738035	19.6150847407057	7.31709047941861	55.2405495833333	22.1035612979476	0.30314465408805	1 
1600	-3439.61635005219	-3371.54186702769	-51.4226253977719	-12.2318177177847	1.97964041038876	53.4040452331725	3.94287980439263	14862931.9751633	4.22717181005406	2.90148782238237	51.7926519597531	53.1583127420964	56.9376501989618	58.7746	50.134197761194	49.6256063162114	68.393462758572	55.6256981075813	45.0040694300969	34.6310352698944	46.4719340656143	53.6088022305862	50.1287378640777	51.3304263810566	65.296875	59.2049238141541	27.0391940216749	26.3434271240373	23.810163208483	48.70231890301	20.187161807186	11.5625257299732	14.9201251472835	22.5653979244558	39.658821386671	15.4519561195869	24.656386456593	18.2798915738035	19.6150847407057	7.31709047941861	55.2405495833333	22.1035612979476	0.303125	1 
1610	-3439.75116725307	-3371.54186702769	-51.5848452571016	-12.2044150593333	1.97964041038876	50.9310640701555	3.94287980439263	18593977.8847839	4.22717181005406	2.90148782238237	51.7926519597531	53.1583127420964	56.9376501989618	58.7746	50.134197761194	49.6256063162114	68.393462758572	55.6256981075813	45.0040694300969	34.6310352698944	46.4719340656143	53.6088022305862	50.1287378640777	51.3304263810566	65.296875	59.2049238141541	27.0391940216749	26.3434271240373	23.810163208483	48.70231890301	20.187161807186	11.5625257299732	14.9201251472835	22.5653979244558	39.658821386671	15.4519561195869	24.656386456593	18.2798915738035	19.6150847407057	7.31709047941861	55.2405495833333	22.1035612979476	0.303726708074534	1 
1620	-3438.98182647993	-3370.98219759787	-51.5855536740366	-11.9940352990808	1.97964041038876	50.9310640701555	3.94287980439263	16837411.9071964	4.22717181005406	2.90148782238237	51.7926519597531	53.1583127420964	56.9376501989618	58.7746	50.134197761194	49.6256063162114	68.393462758572	55.6256981075813	45.0040694300969	34.6310352698944	45.7478582474978	53.6088022305862	50.1287378640777	51.3304263810566	65.296875	59.2049238141541	27.0391940216749	26.3434271240373	23.810163208483	48.70231890301	20.187161807186	11.5625257299732	14.9201251472835	22.5653979244558	39.658821386671	15.4519561195869	16.8293496230483	18.2798915738035	19.6150847407057	7.31709047941861	55.2405495833333	22.1035612979476	0.303086419753086	1 
1630	-3439.50395996314	-3370.98219759787	-52.0077502948686	-12.0939721614601	1.97964041038876	48.3070894760454	3.94287980439263	10128986.8303479	4.22717181005406	2.90148782238237	51.7926519597531	53.1583127420964	56.9376501989618	58.7746	50.134197761194	49.6256063162114	68.393462758572	55.6256981075813	45.0040694300969	34.6310352698944	45.7478582474978	53.6088022305862	50.1287378640777	51.3304263810566	65.296875	59.2049238141541	27.0391940216749	26.3434271240373	23.810163208483	48.70231890301	20.187161807186	11.5625257299732	14.9201251472835	22.5653979244558	39.658821386671	15.4519561195869	16.8293496230483	18.2798915738035	19.6150847407057	7.31709047941861	55.2405495833333	22.1035612979476	0.303680981595092	1 
1640	-3439.27370927998	-3371.17383892844	-51.6617189197966	-12.0181115227973	1.97964041038876	50.2329726762041	3.94287980439263	10128986.8303479	4.22717181005406	2.90148782238237	51.7926519597531	53.1583127420964	56.9376501989618	58.7746	50.134197761194	49.6256063162114	68.393462758572	55.9685690486269	45.0040694300969	34.6310352698944	45.7478582474978	53.6088022305862	50.1287378640777	51.3304263810566	65.296875	59.2049238141541	27.0391940216749	26.3434271240373	23.810163208483	48.70231890301	20.187161807186	11.5625257299732	14.9201251472835	18.4171437311899	39.658821386671	15.4519561195869	16.8293496230483	18.2798915738035	19.6150847407057	7.31709047941861	55.2405495833333	22.1035612979476	0.303048780487805	1 
1650	-3440.92157706624	-3371.76793437273	-53.4149458813225	-11.1423782823258	3.08243600363317	46.9764467475046	3.94287980439263	7271094.11779418	4.22717181005406	2.90148782238237	51.7926519597531	53.1583127420964	56.9376501989618	58.7746	50.134197761194	49.6256063162114	68.393462758572	55.9685690486269	45.0040694300969	34.6310352698944	44.7188820492363	53.6088022305862	50.1287378640777	50.0168285009618	65.296875	59.2049238141541	27.0391940216749	26.3434271240373	23.810163208483	48.70231890301	20.187161807186	11.5625257299732	14.9201251472835	18.4171437311899	39.658821386671	15.4519561195869	16.8761056561675	18.2798915738035	19.6150847407057	10.0774218265349	55.2405495833333	22.1035612979476	0.304848484848485	1 
1660	-3441.55840347298	-3371.76793437273	-54.0583347634528	-11.1358158069328	3.08243600363317	43.8319518492858	3.94287980439263	7605792.65995469	4.22717181005406	2.90148782238237	51.7926519597531	53.1583127420964	56.9376501989618	58.7746	50.134197761194	49.6256063162114	68.393462758572	55.9685690486269	45.0040694300969	34.6310352698944	44.7188820492363	53.6088022305862	50.1287378640777	50.0168285009618	65.296875	59.2049238141541	27.0391940216749	26.3434271240373	23.810163208483	48.70231890301	20.187161807186	11.5625257299732	14.9201251472835	18.4171437311899	39.658821386671	15.4519561195869	16.8761056561675	18.2798915738035	19.6150847407057	10.0774218265349	55.2405495833333	22.1035612979476	0.30421686746988	1 
1670	-3441.21239442931	-3371.76793437273	-53.7986264133233	-11.1919979893431	2.20179887488459	43.4722914997532	3.94287980439263	4969741.51713107	4.22717181005406	2.90148782238237	51.7926519597531	53.1583127420964	56.9376501989618	58.7746	50.134197761194	49.6256063162114	68.393462758572	55.9685690486269	45.0040694300969	34.6310352698944	44.7188820492363	53.6088022305862	50.1287378640777	50.0168285009618	65.296875	59.2049238141541	27.0391940216749	26.3434271240373	23.810163208483	48.70231890301	20.187161807186	11.5625257299732	14.9201251472835	18.4171437311899	39.658821386671	15.4519561195869	16.8761056561675	18.2798915738035	19.6150847407057	10.0774218265349	55.2405495833333	22.1035612979476	0.305988023952096	1 
1680	-3441.16002260881	-3371.76793437273	-53.7986264133233	-11.1396261688409	2.20179887488459	43.4722914997532	3.94287980439263	7410447.70202666	4.22717181005406	2.90148782238237	51.7926519597531	53.1583127420964	56.9376501989618	58.7746	50.134197761194	49.6256063162114	68.393462758572	55.9685690486269	45.0040694300969	34.6310352698944	44.7188820492363	53.6088022305862	50.1287378640777	50.0168285009618	65.296875	59.2049238141541	27.0391940216749	26.3434271240373	23.810163208483	48.70231890301	20.187161807186	11.5625257299732	14.9201251472835	18.4171437311899	39.658821386671	15.4519561195869	16.8761056561675	18.2798915738035	19.6150847407057	10.0774218265349	55.2405495833333	22.1035612979476	0.304761904761905	1 
1690	-3441.16002260881	-3371.76793437273	-53.7986264133233	-11.1396261688409	2.20179887488459	43.4722914997532	3.94287980439263	7410447.70202666	4.22717181005406	2.90148782238237	51.7926519597531	53.1583127420964	56.9376501989618	58.7746	50.134197761194	49.6256063162114	68.393462758572	55.9685690486269	45.0040694300969	34.6310352698944	44.7188820492363	53.6088022305862	50.1287378640777	50.0168285009618	65.296875	59.2049238141541	27.0391940216749	26.3434271240373	23.810163208483	48.70231890301	20.187161807186	11.5625257299732	14.9201251472835	18.4171437311899	39.658821386671	15.4519561195869	16.8761056561675	18.2798915738035	19.6150847407057	10.0774218265349	55.2405495833333	22.1035612979476	0.302958579881657	1 
1700	-3440.84500277677	-3371.7717164428	-53.2885205017081	-11.3309301783495	2.20179887488459	43.4722914997532	3.94287980439263	11380582.9228753	4.22717181005406	2.90148782238237	51.7926519597531	53.1583127420964	56.9376501989618	58.7746	50.134197761194	49.6256063162114	68.393462758572	55.9685690486269	45.0040694300969	36.1295404107579	44.7188820492363	53.6088022305862	50.1287378640777	50.0168285009618	65.296875	59.2049238141541	27.0391940216749	26.3434271240373	23.810163208483	48.70231890301	20.187161807186	11.5625257299732	14.9201251472835	18.4171437311899	39.658821386671	11.8589467128037	16.8761056561675	18.2798915738035	19.6150847407057	10.0774218265349	55.2405495833333	22.1035612979476	0.302352941176471	1 
1710	-3441.04891261361	-3371.7717164428	-53.3724242271322	-11.3309301783495	2.94770564352402	44.690933533154	3.94287980439263	11380582.9228753	4.22717181005406	2.90148782238237	51.7926519597531	53.1583127420964	56.9376501989618	58.7746	50.134197761194	49.6256063162114	68.393462758572	55.9685690486269	45.0040694300969	36.1295404107579	44.7188820492363	53.6088022305862	50.1287378640777	50.0168285009618	65.296875	59.2049238141541	27.0391940216749	26.3434271240373	23.810163208483	48.70231890301	20.187161807186	11.5625257299732	14.9201251472835	18.4171437311899	39.658821386671	11.8589467128037	16.8761056561675	18.2798915738035	19.6150847407057	10.0774218265349	55.2405495833333	22.1035612979476	0.30233918128655	1 
1720	-3439.89391250781	-3370.9896906309	-53.041354961369	-11.4228099004793	2.11211269391663	44.690933533154	3.94287980439263	9039418.5074559	4.22717181005406	2.90148782238237	51.7926519597531	53.1583127420964	56.9376501989618	58.7746	50.134197761194	49.6256063162114	68.393462758572	55.9685690486269	45.0040694300969	36.1295404107579	44.7188820492363	55.1485882144814	50.1287378640777	50.0168285009618	65.296875	59.2049238141541	27.0391940216749	26.3434271240373	23.810163208483	48.70231890301	20.187161807186	11.5625257299732	14.9201251472835	18.4171437311899	39.658821386671	11.8589467128037	16.8761056561675	20.9122899330443	19.6150847407057	10.0774218265349	55.2405495833333	22.1035612979476	0.302325581395349	1 
1730	-3440.30714300073	-3373.3322645783	-51.2633447710793	-11.2714766362993	2.11211269391663	48.4297272061171	3.94287980439263	4678267.35051682	4.22717181005406	2.90148782238237	51.7926519597531	53.1583127420964	56.9376501989618	58.7746	50.134197761194	49.6256063162114	68.393462758572	55.9685690486269	45.0040694300969	36.1295404107579	44.7188820492363	55.1485882144814	50.1287378640777	53.3112089308005	65.296875	59.2049238141541	27.0391940216749	26.3434271240373	23.810163208483	48.70231890301	20.187161807186	11.5625257299732	14.9201251472835	18.4171437311899	39.658821386671	11.8589467128037	16.8761056561675	20.9122899330443	19.6150847407057	11.4085383574796	55.2405495833333	22.1035612979476	0.302890173410405	1 
1740	-3441.00250890699	-3373.3322645783	-51.9469192129522	-11.2832681006865	2.11211269391663	45.7032313230018	3.94287980439263	4244911.70364404	4.22717181005406	2.90148782238237	51.7926519597531	53.1583127420964	56.9376501989618	58.7746	50.134197761194	49.6256063162114	68.393462758572	55.9685690486269	45.0040694300969	36.1295404107579	44.7188820492363	55.1485882144814	50.1287378640777	53.3112089308005	65.296875	59.2049238141541	27.0391940216749	26.3434271240373	23.810163208483	48.70231890301	20.187161807186	11.5625257299732	14.9201251472835	18.4171437311899	39.658821386671	11.8589467128037	16.8761056561675	20.9122899330443	19.6150847407057	11.4085383574796	55.2405495833333	22.1035612979476	0.302298850574713	1 
1750	-3441.78770258289	-3373.47760001068	-52.3105952614062	-11.53312543388	2.28253624894271	44.9135051307276	3.94287980439263	2714071.16126804	4.22717181005406	2.90148782238237	51.7926519597531	53.1583127420964	56.9376501989618	58.7746	50.134197761194	49.6256063162114	68.393462758572	54.758600402986	45.0040694300969	36.1295404107579	44.7188820492363	55.1485882144814	50.1287378640777	53.3112089308005	65.296875	59.2049238141541	27.0391940216749	26.3434271240373	23.810163208483	48.70231890301	20.187161807186	11.5625257299732	14.9201251472835	25.3450216677718	39.658821386671	11.8589467128037	16.8761056561675	20.9122899330443	19.6150847407057	11.4085383574796	55.2405495833333	22.1035612979476	0.302857142857143	1 
1760	-3441.78807240803	-3373.47760001068	-52.3108968490912	-11.53312543388	2.28297312722844	44.9135051307276	3.94287980439263	2714071.16126804	4.22717181005406	2.90148782238237	51.7926519597531	53.1583127420964	56.9376501989618	58.7746	50.134197761194	49.6256063162114	68.393462758572	54.758600402986	45.0040694300969	36.1295404107579	44.7188820492363	55.1485882144814	50.1287378640777	53.3112089308005	65.296875	59.2049238141541	27.0391940216749	26.3434271240373	23.810163208483	48.70231890301	20.187161807186	11.5625257299732	14.9201251472835	25.3450216677718	39.658821386671	11.8589467128037	16.8761056561675	20.9122899330443	19.6150847407057	11.4085383574796	55.2405495833333	22.1035612979476	0.301704545454545	1 
1770	-3441.28970059017	-3373.47760001068	-51.9753051020415	-11.4911205487132	1.45326389521468	45.791863271192	3.94287980439263	4000096.79536967	4.22717181005406	2.90148782238237	51.7926519597531	53.1583127420964	56.9376501989618	58.7746	50.134197761194	49.6256063162114	68.393462758572	54.758600402986	45.0040694300969	36.1295404107579	44.7188820492363	55.1485882144814	50.1287378640777	53.3112089308005	65.296875	59.2049238141541	27.0391940216749	26.3434271240373	23.810163208483	48.70231890301	20.187161807186	11.5625257299732	14.9201251472835	25.3450216677718	39.658821386671	11.8589467128037	16.8761056561675	20.9122899330443	19.6150847407057	11.4085383574796	55.2405495833333	22.1035612979476	0.301694915254237	1 
1780	-3443.27129400783	-3376.26160813496	-51.2169982759777	-11.4470126681494	1.45326389521468	48.0251751114807	3.94287980439263	11585919.2915531	4.22717181005406	2.90148782238237	51.7926519597531	53.1583127420964	56.9376501989618	58.7746	50.134197761194	50.7011387650782	68.393462758572	55.3484874061965	45.0040694300969	36.1295404107579	44.7188820492363	55.1485882144814	50.1287378640777	53.3112089308005	65.296875	59.2049238141541	27.0391940216749	26.3434271240373	23.810163208483	48.70231890301	20.187161807186	10.8080557519521	14.9201251472835	25.6382852543006	39.658821386671	11.8589467128037	16.8761056561675	20.9122899330443	19.6150847407057	11.4085383574796	55.2405495833333	22.1035612979476	0.303370786516854	1 
1790	-3443.36182266714	-3376.26160813496	-51.2169982759777	-11.5375413274631	1.45326389521468	48.0251751114807	3.94287980439263	7517824.09386036	4.22717181005406	2.90148782238237	51.7926519597531	53.1583127420964	56.9376501989618	58.7746	50.134197761194	50.7011387650782	68.393462758572	55.3484874061965	45.0040694300969	36.1295404107579	44.7188820492363	55.1485882144814	50.1287378640777	53.3112089308005	65.296875	59.2049238141541	27.0391940216749	26.3434271240373	23.810163208483	48.70231890301	20.187161807186	10.8080557519521	14.9201251472835	25.6382852543006	39.658821386671	11.8589467128037	16.8761056561675	20.9122899330443	19.6150847407057	11.4085383574796	55.2405495833333	22.1035612979476	0.302234636871508	1 
1800	-3442.14003845502	-3375.07710549942	-51.2110533056838	-11.4604907392568	1.78449575203186	48.0251751114807	3.94287980439263	7972948.40338583	4.22717181005406	2.90148782238237	51.7926519597531	53.1583127420964	56.9376501989618	58.7746	50.134197761194	50.7011387650782	68.393462758572	55.3484874061965	45.0040694300969	36.1295404107579	44.7188820492363	55.1485882144814	50.1287378640777	53.3112089308005	65.296875	57.1220265660979	27.0391940216749	26.3434271240373	23.810163208483	48.70231890301	20.187161807186	10.8080557519521	14.9201251472835	25.6382852543006	39.658821386671	11.8589467128037	16.8761056561675	20.9122899330443	19.6150847407057	11.4085383574796	55.2405495833333	19.3749178609614	0.302222222222222	1 
1810	-3442.14003845502	-3375.07710549942	-51.2110533056838	-11.4604907392568	1.78449575203186	48.0251751114807	3.94287980439263	7972948.40338583	4.22717181005406	2.90148782238237	51.7926519597531	53.1583127420964	56.9376501989618	58.7746	50.134197761194	50.7011387650782	68.393462758572	55.3484874061965	45.0040694300969	36.1295404107579	44.7188820492363	55.1485882144814	50.1287378640777	53.3112089308005	65.296875	57.1220265660979	27.0391940216749	26.3434271240373	23.810163208483	48.70231890301	20.187161807186	10.8080557519521	14.9201251472835	25.6382852543006	39.658821386671	11.8589467128037	16.8761056561675	20.9122899330443	19.6150847407057	11.4085383574796	55.2405495833333	19.3749178609614	0.300552486187845	1 
1820	-3439.27582478643	-3372.84000274513	-50.8957262854045	-11.1152987071848	2.01137870563031	50.1658192132851	3.94287980439263	14586272.5880392	4.22717181005406	2.90148782238237	51.7926519597531	53.1583127420964	56.9376501989618	58.7746	50.134197761194	49.0577281768274	68.393462758572	55.3484874061965	45.0040694300969	36.1295404107579	44.7188820492363	55.1485882144814	50.1287378640777	53.3112089308005	65.296875	57.1220265660979	27.0391940216749	26.3434271240373	23.810163208483	48.70231890301	20.187161807186	12.0760787232628	14.9201251472835	25.6382852543006	39.658821386671	11.8589467128037	16.8761056561675	20.9122899330443	19.6150847407057	11.4085383574796	55.2405495833333	19.3749178609614	0.301098901098901	1 
1830	-3440.18090302583	-3372.84000274513	-51.6950681023399	-11.1152987071848	2.68437447895542	50.1658192132851	3.94287980439263	14586272.5880392	4.22717181005406	2.90148782238237	51.7926519597531	53.1583127420964	56.9376501989618	58.7746	50.134197761194	49.0577281768274	68.393462758572	55.3484874061965	45.0040694300969	36.1295404107579	44.7188820492363	55.1485882144814	50.1287378640777	53.3112089308005	65.296875	57.1220265660979	27.0391940216749	26.3434271240373	23.810163208483	48.70231890301	20.187161807186	12.0760787232628	14.9201251472835	25.6382852543006	39.658821386671	11.8589467128037	16.8761056561675	20.9122899330443	19.6150847407057	11.4085383574796	55.2405495833333	19.3749178609614	0.3	1 
1840	-3440.08248467477	-3372.84000274513	-51.6950681023399	-11.016880356121	2.68437447895542	50.1658192132851	3.94287980439263	27060833.8470061	4.22717181005406	2.90148782238237	51.7926519597531	53.1583127420964	56.9376501989618	58.7746	50.134197761194	49.0577281768274	68.393462758572	55.3484874061965	45.0040694300969	36.1295404107579	44.7188820492363	55.1485882144814	50.1287378640777	53.3112089308005	65.296875	57.1220265660979	27.0391940216749	26.3434271240373	23.810163208483	48.70231890301	20.187161807186	12.0760787232628	14.9201251472835	25.6382852543006	39.658821386671	11.8589467128037	16.8761056561675	20.9122899330443	19.6150847407057	11.4085383574796	55.2405495833333	19.3749178609614	0.298913043478261	1 
1850	-3439.04111508431	-3373.02140563621	-50.7061958088003	-10.954428555645	1.55374167965749	50.1658192132851	3.94287980439263	27060833.8470061	4.22717181005406	2.90148782238237	51.7926519597531	53.1583127420964	56.9376501989618	58.7746	50.134197761194	49.0577281768274	68.393462758572	55.3484874061965	45.0040694300969	36.1295404107579	44.7188820492363	55.6746811526021	50.1287378640777	53.3112089308005	65.296875	57.1220265660979	27.0391940216749	26.3434271240373	23.810163208483	48.70231890301	20.187161807186	12.0760787232628	14.9201251472835	25.6382852543006	39.658821386671	11.8589467128037	16.8761056561675	18.6884959626767	19.6150847407057	11.4085383574796	55.2405495833333	19.3749178609614	0.298918918918919	1 
